Most Common Modern Characters
1695,戈,戈,ge1,(surname)/spear
1696,牢,牢,lao2,firm/fast
1697,逊,遜,xun4,to yield
1698,迈,邁,mai4,take a step
1699,欺,欺,qi1,take unfair advantage of/to deceive/to cheat
1700,吨,噸,dun1/dun4,"ton, ton"
1701,琴,琴,qin2,(mus. instr.)
1702,衰,衰,cui1/shuai1,"mourning garments, weak/feeble/decline/wane"
1703,瓶,瓶,ping2,bottle/(a measure word)/vase/pitcher
1704,恼,惱,nao3,get mad
1705,燕,燕,yan1/yan4,"(surname)/place name, swallow (a type of bird)"
1706,仲,仲,zhong4,2nd in seniority
1707,诱,誘,you4,entice/tempt
1708,狼,狼,lang2,wolf
1709,池,池,chi2,pond/reservoir
1710,疼,疼,teng2,(it) hurts/love fondly/ache/pain/sore
1711,卢,盧,lu2,(surname)
1712,仗,仗,zhang4,battle
1713,冠,冠,guan1/guan4,"hat/crown/crest/cap, to head"
1714,粒,粒,li4,a grain/a granule
1715,遥,遙,yao2,distant/remote/far/far away
1716,吕,呂,lu:3/lv3,(surname)
1717,玄,玄,xuan2,black/mysterious
1718,尘,塵,chen2,dust/dirt/earth
1719,冯,馮,feng2,
1720,抚,撫,fu3,to comfort/touch gently with hand
1721,浅,淺,jian1/qian3,"sound of moving water, shallow"
1722,敦,敦,dun1,"kind-hearted, kind-hearted/place name"
1723,纠,糾,jiu1,gather together/to investigate/to entangle/correct
1724,钻,鉆,zuan1/zuan4,"enter (a hole)/probe, an auger/diamond"
1725,晶,晶,jing1,crystal
1726,岂,豈,qi3,how can it be that
1727,峡,峽,xia2,gorge
1728,苍,蒼,cang1,dark blue/fly/musca/deep green
1729,喷,噴,pen1/pen4,"to puff/to spout/to spray/to spurt, fragrant/sneeze"
1730,耗,耗,hao4,mouse/new/to waste/to spend/to consume/to squander
1731,凌,淩,ling2,encroach/soar/thick ice
1732,敲,敲,qiao1,extort/knock/to strike/to knock (at a door)/to hit
1733,菌,菌,jun1/jun4,"germ/bacteria, bacteria/mold/mushroom"
1734,赔,賠,pei2,lose in trade/pay damage
1735,涂,塗,tu2,"to smear/daub, (surname)/to smear/daub/to apply (paint)/to spread"
1736,粹,粹,cui4,pure/unmixed/essence
1737,扁,扁,bian3/pian1,"flat/tablet/inscription, (surname)/small boat, Polygonum aviculare"
1738,亏,虧,kui1,deficiency/deficit
1739,寂,寂,ji4,lonesome
1740,煤,煤,mei2,coal
1741,熊,熊,xiong2,bear/to scold/to rebuke
1742,恭,恭,gong1,respectful
1743,湿,濕,shi1,moist/wet
1744,循,循,xun2,to follow/to adhere to/to abide by
1745,暖,暖,nuan3,warm
1746,糖,糖,tang2,sugar/sweets/candy
1747,赋,賦,fu4,poetic essay/taxation/bestow on/endow with
1748,抑,抑,yi4,to restrain/to restrict/to keep down/or
1749,秩,秩,zhi4,order/orderliness
1750,帽,帽,mao4,hat/cap
1751,哀,哀,ai1,sorrow/grief/pity/to grieve for/to pity/to lament
1752,宿,宿,su4/xiu3/xiu4,"lodge for the night/old/former, (a) night, constellation"
1753,踏,踏,ta4,step on
1754,烂,爛,lan4,overcooked/rotten/soft
1755,袁,袁,yuan2,(surname)
1756,侯,侯,hou2,marquis
1757,抖,抖,dou3,shake out/tremble
1758,夹,夾,jia1/jia2,"clip/folder/hold between/to press from both sides/to place in between, hold between/lined/narrow lane"
1759,昆,昆,kun1,"Kunlun mountains, descendant/elder brother"
1760,肝,肝,gan1,liver
1761,擦,擦,ca1,to wipe/to erase/rubbing (brush stroke in painting)/to clean/to polish
1762,猪,豬,zhu1,hog/pig/swine
1763,炼,煉,lian4,"refine/smelt, refine"
1764,恒,恒,heng2,permanent
1765,慎,慎,shen4,cautious
1766,搬,搬,ban1,remove/transport/move/shift
1767,纽,紐,niu3,to turn/to wrench/button
1768,纹,紋,wen2,line/trace/mark
1769,玻,玻,bo1,glass
1770,渔,漁,yu2,fisherman/to fish
1771,磁,磁,ci2,magnetic/magnetism/porcelain
1772,铜,銅,tong2,copper
1773,齿,齒,chi3,tooth
1774,跨,跨,kua4,step across/step astride
1775,押,押,ya1,detain in custody
1776,怖,怖,bu4,terror/terrified/afraid/frightened
1777,漠,漠,mo4,desert/unconcerned
1778,疲,疲,pi2,weary
1779,叛,叛,pan4,to betray/to rebel/to revolt
1780,遣,遣,qian3,dispatch
1781,兹,茲,zi1,herewith
1782,祭,祭,ji4/zhai4,"offer sacrifice, (surname)"
1783,醉,醉,zui4,intoxicated
1784,拳,拳,quan2,fist
1785,弥,彌,mi2,"full/to fill, overflowing"
1786,斜,斜,xie2,slanting
1787,档,檔,dang4,cross-piece/official records/grade (of goods)/file/records/shelves
1788,稀,稀,xi1,diluted/sparse
1789,捷,捷,jie2,victory/triumph/quick/prompt/rapid
1790,肤,膚,fu1,skin
1791,疫,疫,yi4,epidemic/plague
1792,肿,腫,zhong3,swollen
1793,豆,豆,dou4,"bean/peas, bean/sacrificial vessel"
1794,削,削,xiao1/xue1,"to scrape, to reduce/to pare (away)/to cut (down)"
1795,岗,崗,gang3,mound/policeman's beat
1796,晃,晃,huang3/huang4,"dazzle, sway/to shade"
1797,吞,吞,tun1,to swallow/to take
1798,宏,宏,hong2,spacious
1799,癌,癌,ai2/yan2,"cancer, cancer (old pronuniation)/carcinoma"
1800,肚,肚,du3/du4,"tripe, belly"
1801,隶,隸,li4,attached to/scribe
1802,履,履,lu:3/lv3,shoe/to tread on
1803,涨,漲,zhang3/zhang4,"to rise (of prices, rivers), to swell/distend"
1804,耀,耀,yao4,brilliant/glorious
1805,扭,扭,niu3,to turn/to twist/to grab/to wring
1806,坛,壇,tan2,altar
1807,拨,撥,bo1,to push aside/to appropriate (money)/to move/to set aside/group/batch/to poke/to stir
1808,沃,沃,wo4,fertile/rich
1809,绘,繪,hui4,to draw/to paint
1810,伐,伐,fa2,(v) cut down; fell/(v) dispatch an expedition against; descend upon
1811,堪,堪,kan1,endure
1812,仆,仆,pu1/pu2,"fall prostrate, servant"
1813,郭,郭,guo1,(surname)/outer city wall
1814,牺,犧,xi1,sacrifice
1815,歼,殲,jian1,annihilate
1816,墓,墓,mu4,tomb
1817,雇,雇,gu4,hire
1818,廉,廉,lian2,incorrupt/inexpensive
1819,契,契,qi4,contract
1820,拼,拼,pin1,piece together/stake (all)/spell/join together
1821,惩,懲,cheng2,punish/discipline
1822,捉,捉,zhuo1,to clutch/to grab/to capture
1823,覆,覆,fu4,to cover/to overflow/to reply to a letter/to overturn/to capsize
1824,刷,刷,shua1/shua4,"brush, to select"
1825,劫,劫,jie2,plunder
1826,嫌,嫌,xian2,to dislike/to suspect
1827,瓜,瓜,gua1,melon/claw/gourd/squash
1828,歇,歇,xie1,to rest
1829,雕,雕,diao1,"engrave, engrave/shrewd, golden eagle"
1830,闷,悶,men1/men4,"smother/stuffy, melancholy"
1831,乳,乳,ru3,breast/milk
1832,串,串,chuan4,to string together/to mix up/to conspire/to connect/(a measure word)/string
1833,娃,娃,wa2,baby/doll
1834,缴,繳,jiao3,hand in/hand over
1835,唤,喚,huan4,to call
1836,赢,贏,ying2,to beat/to win/to profit
1837,莲,蓮,lian2,lotus
1838,霸,霸,ba4,feudal chief/rule by force/tyrant/lord/master/hegemon/usurp
1839,桃,桃,tao2,peach
1840,妥,妥,tuo3,secure/sound
1841,瘦,瘦,shou4,tight/thin/lean
1842,搭,搭,da1,"build (scaffolding)/take (boat, train)/hang/join/match/take passage"
1843,赴,赴,fu4,"go towards/go to/attend (a banquet, etc.)/to go"
1844,岳,嶽,yue4,"(surname)/mountain/wife's father, mountain"
1845,嘉,嘉,jia1,excellent
1846,舱,艙,cang1,cabin/the hold of a ship or airplane
1847,俊,俊,4-Jun,smart/eminent/handsome/talented
1848,址,址,zhi3,location/site
1849,庞,龐,pang2,(surname)/huge/enormous/tremendous
1850,耕,耕,geng1,to plow/to till
1851,锐,銳,rui4,acute
1852,缝,縫,feng2/feng4,"to sew/to stitch, crack/seam"
1853,悔,悔,hui3,regret
1854,邀,邀,yao1,invite to come
1855,玲,玲,ling2,(used in compounds)/tinkling of gem-pendants
1856,惟,惟,wei2,#NAME?
1857,斥,斥,chi4,blame/reprove/reprimand
1858,宅,宅,zhai2,residence
1859,添,添,tian1,to add/to increase/to replenish
1860,挖,挖,wa1,to dig/to excavate/to scoop out
1861,呵,呵,a1/he1,"(phonetic particle), expel breath/my goodness"
1862,讼,訟,song4,litigation
1863,氧,氧,yang3,oxygen
1864,浩,浩,hao4,grand/vast (water)
1865,羽,羽,yu3,feather
1866,斤,斤,jin1,catty/weight equal to 0.5 kg
1867,酷,酷,ku4,"ruthless/strong (as of wine)/(slang loan from English) cool, great"
1868,掠,掠,lue4/lue3,plunder
1869,妖,妖,yao1,goblin/witch/devil/bewitching/enchanting/monster/phantom
1870,祸,禍,huo4,disaster
1871,侍,侍,shi4,attend on
1872,乙,乙,yi3,"B (in a sequence of examples involving ""A"", ""B"", ""C"", etc.)/2nd heavenly stem/2nd in order"
1873,妨,妨,fang2,hinder/harm
1874,贪,貪,tan1,greedy
1875,挣,掙,zheng1/zheng4,"struggle, to earn/to make (money)"
1876,汪,汪,wang1,(surname)/expanse of water/ooze
1877,尿,尿,sui1/niao4,urinate/urine
1878,莉,莉,li4,jasmine
1879,悬,懸,xuan2,hang/suspend
1880,唇,唇,chun2,lip
1881,翰,翰,han4,pen
1882,仓,倉,cang1,barn/granary/storehouse/cabin/hold (in ship)
1883,轨,軌,gui3,course/path/track/rail
1884,枚,枚,mei2,M for small objects
1885,盐,鹽,yan2,salt
1886,览,覽,lan3,look over/to view
1887,傅,傅,fu4,(surname)/tutor
1888,帅,帥,shuai4,handsome/graceful/smart/commander in chief
1889,庙,廟,miao4,temple/monastery
1890,芬,芬,fen1,fragrant
1891,屏,屏,bing3/ping2,"get rid of/put aside/reject/keep control/hold back, (standing) screen"
1892,寺,寺,si4,Buddhist temple
1893,胖,胖,pang4,fat/plump
1894,璃,璃,li2,colored glaze/glass
1895,愚,愚,yu2,stupid
1896,滴,滴,di1,a drop/to drip
1897,疏,疏,shu1,negligent/sparse/thin
1898,萧,蕭,xiao1,mournful
1899,姿,姿,zi1,beauty/disposition/looks/appearance
1900,颤,顫,zhan4/chan4,to tremble/to shiver/to shake/to vibrate
1901,丑,醜,chou3,"2nd Earthly Branch/clown/Chou (surname), shameful/ugly/disgraceful"
1902,劣,劣,lie4,inferior
1903,柯,柯,ke1,(surname)/handle of axe/stem
1904,寸,寸,cun4,a unit of length/inch/thumb
1905,扔,扔,reng1,throw
1906,盯,盯,ding1,stare/gaze
1907,辱,辱,ru3,disgrace/insult
1908,匹,匹,pi1/pi3,"mate/one of a pair, (measure word for horses, mules, a bolt of cloth)/ordinary person"
1909,俱,俱,ju1/ju4,"entirely/without exception, a social club"
1910,辨,辨,bian4,distinguish/recognize
1911,饿,餓,e4,to be hungry/hungry
1912,蜂,蜂,feng1,bee/wasp
1913,哦,哦,e2/o2/o4,"to chant, oh is that so"
1914,腔,腔,qiang1,cavity of body/tune
1915,郁,郁,yu4,"(surname)/elegant, dense (growth)/melancholy"
1916,溃,潰,kui4,be dispersed/break down
1917,谨,謹,jin3,cautious
1918,糟,糟,zao1,"dregs/to waste/spoil, to waste/spoil"
1919,葛,葛,ge2/ge3,"coarse grass linen, (surname)"
1920,苗,苗,miao2,(surname)/Miao tribe/sprout
1921,肠,腸,chang2,intestines
1922,忌,忌,ji4,avoid as taboo/jealous
1923,溜,溜,liu1,slip away/to skate
1924,鸿,鴻,hong2,eastern bean goose/great/large
1925,爵,爵,jue2,nobility/(ancient wine holder with 3 legs and loop handle)
1926,鹏,鵬,peng2,large fabulous bird
1927,鹰,鷹,ying1,eagle/falcon/hawk
1928,笼,籠,long2,basket/cage
1929,丘,丘,qiu1,"Confucius/given name/mound, earthenware, earthenware vessel"
1930,桂,桂,gui4,Cinnamonum cassia
1931,滋,滋,zi1,excite/nourish/this
1932,聊,聊,liao2,to chat/to have a chat/to kill time
1933,挡,擋,dang3/dang4,"hinder/resist/obstruct/hinder/cover/keep off/a cover/to block/to get in the way of, arrange/put in order"
1934,纲,綱,gang1,head rope of a fishing net/guiding principle/key link/class (taxonomy)/outline/program
1935,肌,肌,ji1,flesh/muscle
1936,茨,茨,ci2,Tribulus terrestris/thatched hut
1937,壳,殼,ke2/qiao4,"shell, shell"
1938,痕,痕,hen2,scar/traces
1939,碗,碗,wan3,bowl/cup
1940,穴,穴,xue2,hole/cave
1941,膀,膀,bang3/bang4/pang1/pang2,"upper arm/wing, to flirt, puffed (swollen), bladder"
1942,卓,卓,zhuo2,(surname)/outstanding
1943,贤,賢,xian2,worthy (person)
1944,卧,臥,wo4,to lie/to crouch
1945,膜,膜,mo2,(n) membrane; film
1946,毅,毅,yi4,perseverance
1947,锦,錦,jin3,brocade/embroidered work/bright
1948,欠,欠,qian4,deficient/owe/to lack/yawn
1949,哩,哩,li1/li3/li,"(onomat.), mile, (part. for continued state)"
1950,函,函,han2,envelope/case/letter
1951,茫,茫,mang2,vague/vast
1952,昂,昂,ang2,"high/raise (head), high/soaring/raise/lift/expensive/to raise one's head"
1953,薛,薛,xue1,(surname)/wormwood
1954,皱,皺,zhou4,to wrinkle/wrinkled/to crease
1955,夸,誇,kua1,to boast
1956,豫,豫,yu4,beforehand/prepare
1957,胃,胃,wei4,stomach
1958,舌,舌,she2,tongue
1959,剥,剝,bo1/bao1,peel/to skin
1960,傲,傲,ao4,proud/overbearing/insolent/arrogant
1961,拾,拾,shi2,pick up/ten (fraud-proof)
1962,窝,窩,wo1,nest
1963,睁,睜,zheng1,to open (eye)
1964,携,攜,xie2,to carry/to take along/to bring along/to hold (hands)
1965,陵,陵,ling2,mound/tomb/hill/mountain
1966,哼,哼,heng1/hng,"hum, (interj. of contempt)"
1967,棉,棉,mian2,cotton
1968,晴,晴,qing2,clear/fine (weather)
1969,铃,鈴,ling2,(small) bell
1970,填,填,tian2,to fill in
1971,饲,飼,si4,to raise/to rear/to feed
1972,渴,渴,ke3,thirsty
1973,吻,吻,wen3,kiss/mouth
1974,扮,扮,ban4,to disguise oneself/to dress up/adorn
1975,逆,逆,ni4,contrary/opposite/backwards/to go against/to oppose/to betray/to rebel
1976,脆,脆,cui4,crisp/brittle/clear and loud voice
1977,喘,喘,chuan3,to gasp/to pant/asthma
1978,罩,罩,zhao4,cover/fish trap (basket)/shade
1979,卜,蔔,bo/bu3,"turnip, to divine/foretell"
1980,炉,爐,lu2,stove
1981,柴,柴,chai2,(surname)/firewood
1982,愉,愉,yu2,pleased
1983,绳,繩,sheng2,rope
1984,胎,胎,tai1,fetus/litter
1985,蓄,蓄,xu4,to store
1986,眠,眠,mian2,sleep
1987,竭,竭,jie2,exhaust
1988,喂,餵,wei4,"(interjection) hello/to feed (someone or some animal)/hey/telephone greeting, to feed"
1989,傻,傻,sha3,foolish
1990,慕,慕,mu4,admire
1991,浑,渾,hun2,muddy
1992,奸,奸,jian1,"traitor, adultery"
1993,扇,扇,shan1/shan4,"to fan, (a measure word for doors, windows, etc.)"
1994,柜,櫃,gui4/ju3,"cupboard/cabinet/wardrobe, Salix multinervis"
1995,悦,悅,yue4,pleased
1996,拦,攔,lan2,cut off/hinder
1997,诞,誕,dan4,birth/birthday/brag/boast/to increase
1998,饱,飽,bao3,to eat till full/satisfied
1999,乾,乾,gan1/qian2,"dry, (surname)/male/strong/one of the Eight Trigrams"
2000,泡,泡,pao1/pao4,"puffed/swollen, to steep/soak/bubble(s)/foam"
2001,贼,賊,zei2,thief
2002,亭,亭,ting2,pavilion
2003,夕,夕,xi1/xi4,"evening, dusk"
2004,爹,爹,die1,dad
2005,酬,酬,chou2,entertain/repay/return/reward/compensate
2006,儒,儒,ru2,scholar/Confucian
2007,姻,姻,yin1,marriage connections
2008,卵,卵,luan3,ovum
2009,氛,氛,fen1,miasma/vapor
2010,泄,泄,xie4,divulge/leak out
2011,杆,桿,gan1/gan3,"pole, measure for guns, stick/pole"
2012,挨,挨,ai1/ai2,"lean to/in order/in sequence, next to/suffer (hunger)/endure/drag out/delay/stall/play for time"
2013,僧,僧,seng1,monk
2014,蜜,蜜,mi4,honey
2015,吟,吟,yin2,moan/to hum
2016,猩,猩,xing1,ape
2017,遂,遂,sui4/sui2,forthwith
2018,狭,狹,xia2,narrow/narrow-minded
2019,肖,肖,xiao4/xiao1,similar/resembling/to resemble/to be like
2020,甜,甜,tian2,sweet
2021,霞,霞,xia2,red clouds
2022,驳,駁,bo2,"argue/parti-colored/tranship/dispute/contradict/refute, argue/parti-colored/tranship"
2023,裕,裕,yu4,abundant
2024,顽,頑,wan2,mischievous/obstinate/to play/stupid/stubborn/naughty
2025,於,於,yu1/yu2,(surname)
2026,摘,摘,zhai1,"to borrow/to pick (flowers, fruit)/to pluck/to take/to select"
2027,矮,矮,ai3,short (not tall)
2028,秒,秒,miao3,(a measure word)/second
2029,卿,卿,qing1,(old) minister/(old) term of endearment between spouses/thou (poet.)
2030,畜,畜,chu4/xu4,"livestock/domesticated animal/domestic animal, to raise (animals)"
2031,咽,咽,yan1/yan4/ye4,"narrow pass/throat, to swallow, to choke (in crying)"
2032,披,披,pi1,scatter/separate/to open/to unroll/to spread out
2033,辅,輔,fu3,to assist/to complement/auxiliary
2034,勾,勾,gou1/gou4,"to cancel/to delineate/hook, affair/to reach for (with hand)"
2035,盆,盆,pen2,basin
2036,疆,疆,jiang1,border/boundary
2037,赌,賭,du3,bet/gamble
2038,塑,塑,su4,to model (a figure) in clay
2039,畏,畏,wei4,to fear
2040,吵,吵,chao3,to quarrel/to make a noise/noisy/to disturb by making a noise
2041,囊,囊,nang2,sack
2042,嗯,嗯,en1/ng/en4,(a groaning sound)
2043,泊,泊,bo2,to anchor/touch at/to moor
2044,肺,肺,fei4,lung
2045,骤,驟,zhou4,sudden/suddenly
2046,缠,纏,chan2,to bother/wind around/wrap round/coil/involve/annoy/tangle
2047,冈,岡,gang1,ridge/mound
2048,羞,羞,xiu1,shy/ashamed/shame/bashful
2049,瞪,瞪,deng4,stare at
2050,吊,吊,diao4,"to hang a person, condole with/hang"
2051,贾,賈,gu3/jia3,"merchant/to buy, (surname)"
2052,漏,漏,lou4,funnel/to leak/to let out/to divulge
2053,斑,斑,ban1,variegated
2054,涛,濤,tao1,big wave
2055,悠,悠,you1,at ease/long (in time)/sad
2056,鹿,鹿,lu4,deer
2057,俘,俘,fu2,prisoner of war
2058,锡,錫,xi2/xi1,tin
2059,卑,卑,bei1,low/base/vulgar/inferior/humble
2060,葬,葬,zang4,bury (the dead)
2061,铭,銘,ming2,inscribed motto
2062,滩,灘,tan1,beach/shoal
2063,嫁,嫁,jia4,marry (a husband)
2064,催,催,cui1,urge/press/expedite/prompt/hurry
2065,璇,璇,xuan2,(jade)
2066,翅,翅,chi4,wing
2067,盒,盒,he2,small box/case
2068,蛮,蠻,man2,barbarian/bullying/very/quite/rough/reckless
2069,矣,矣,yi3,final part.
2070,潘,潘,pan1,(surname)
2071,歧,歧,qi2,divergent/side road
2072,赐,賜,ci4,confer/bestow/grant
2073,鲍,鮑,bao4,abalone
2074,锅,鍋,guo1,pot/pan/boiler
2075,廊,廊,lang2,porch
2076,拆,拆,chai1,to tear open/to tear down/to tear apart/to open
2077,灌,灌,guan4,irrigate/pour
2078,勉,勉,mian3,exhort
2079,盲,盲,mang2,blind
2080,宰,宰,zai3,slaughter/butcher/govern/rule/official
2081,佐,佐,zuo3,assist
2082,啥,啥,sha2,(dialect) what
2083,胀,脹,zhang4,dropsical/swollen/to swell/to be bloated
2084,扯,扯,che3,pull/tear/to talk casually
2085,禧,禧,xi3,joy
2086,辽,遼,liao2,Liaoning/name of a dynasty
2087,抹,抹,mo3/mo4,"play/to smear, girdle/brassiere/to plaster"
2088,筒,筒,tong3,tube/cylinder
2089,棋,棋,qi2,chess
2090,裤,褲,ku4,drawers/trousers/pants
2091,唉,唉,ai1/ai4,"an interjection/to express realization or agreement (yes, oh, right, etc), alas/oh dear"
2092,朴,樸,po4/pu3,"Celtis sinensis var. japonica, Pak or Park (Korean surname)/plain and simple"
2093,咐,咐,fu4,to order
2094,孕,孕,yun4,pregnant
2095,誓,誓,shi4,oath/vow/to swear/to pledge
2096,喉,喉,hou2,throat/larynx
2097,妄,妄,wang4,absurd/fantastic
2098,拘,拘,ju1,adhere/capture/restrain
2099,链,鏈,lian4,chain/lead or tin ore
2100,驰,馳,chi2,run fast/speed/spread/gallop
2101,栏,欄,lan2,fence/railing/hurdle
2102,逝,逝,shi4,depart/die
2103,窃,竊,qie4,I beg to presume/steal
2104,艳,艷,yan4,glamorous
2105,臭,臭,chou4/xiu4,"stench/stink/smelly/to smell (bad), sense of smell/smell bad"
2106,纤,纖,qian4/xian1,"boatman's tow-rope, fine/delicate/minute"
2107,玑,璣,ji1,irregular pearl
2108,棵,棵,ke1,M for plants
2109,趁,趁,chen4,avail oneself of/take advantage of
2110,匠,匠,jiang4,craftsman
2111,盈,盈,ying2,full/filled/surplus
2112,翁,翁,weng1,(surname)/elderly person
2113,愁,愁,chou2,worry about
2114,瞬,瞬,shun4,to wink
2115,婴,嬰,ying1,infant/baby
2116,孝,孝,xiao4,filial
2117,颈,頸,jing3,neck
2118,倘,倘,tang3,if
2119,浙,浙,zhe4,Zhejiang
2120,谅,諒,liang4,forgive
2121,蔽,蔽,bi4,to cover/to shield/to screen/to conceal
2122,畅,暢,chang4,smooth/fluent/joyful/happy
2123,赠,贈,zeng4,give present
2124,妮,妮,ni1,"girl/phonetic ""ni"" (in girl's name)"
2125,莎,莎,sha1/suo1,"(insect)/(phonetic), (grass)/Cyperus rotundus"
2126,尉,尉,wei4,(surname)/milit. official/to quiet
2127,冻,凍,dong4,to freeze
2128,跪,跪,gui4,kneel
2129,闯,闖,chuang3,to rush/break through
2130,葡,葡,pu2,grapes
2131,後,後,hou4,
2132,厨,廚,chu2,kitchen
2133,鸭,鴨,ya1,duck
2134,颠,顛,dian1,inverted/jolt/top
2135,遮,遮,zhe1,cover up (a shortcoming)/screen off/to hide/to conceal
2136,谊,誼,yi4,friendship
2137,圳,圳,zhen4,"furrow in field, small drainage"
2138,吁,籲,xu1/yu4,"sh/hush, implore"
2139,仑,侖,lun2,"arrange, Koulkun mountains"
2140,辟,辟,bi4/pi4,"king/emperor/monarch/royal/ward off, law, dispel/open up/refute"
2141,瘤,瘤,liu2,tumor
2142,嫂,嫂,sao3,older brother's wife; sister-in-law
2143,陀,陀,tuo2,(phonetic)/declivity/steep bank
2144,框,框,kuang4,frame/door frame
2145,谭,譚,tan2,(surname)
2146,亨,亨,heng1,prosperous
2147,钦,欽,qin1,royal
2148,庸,庸,yong1,ordinary/to use
2149,歉,歉,qian4,apologize/deficient/to regret
2150,芝,芝,zhi1,Zoysia pungens
2151,吼,吼,hou3,roar (of a lion)
